testcase,top1,top50,top1 compile time,top50 end2end time
0,7.098e-05,3.677e-05,0.001279592514038086,19.17376708984375
1,0.00043602999999999996,0.00037782,0.0012700557708740234,16.37117600440979
2,5.248e-05,2.8350000000000005e-05,0.0012798309326171875,19.034106969833374
3,0.00032979000000000005,0.00028941000000000004,0.0012683868408203125,15.305574655532837
4,0.00075379,0.00061712,0.0012900829315185547,16.07749915122986
5,0.0005421099999999999,0.0004672,0.0013437271118164062,15.78001356124878
