testcase,top1,top50,top1 compile time,top50 end2end time
0,5.3700000000000004e-05,2.093e-05,0.0012383460998535156,36.81973934173584
1,0.00018938,0.00013056,0.0012240409851074219,46.65268039703369
2,3.997e-05,1.632e-05,0.001260995864868164,46.48321461677551
3,0.00014547,9.354000000000002e-05,0.001196146011352539,49.70163631439209
4,0.00038252999999999996,0.00022125,0.0012259483337402344,54.80912375450134
5,0.00025363,0.00016141,0.0011930465698242188,52.889626264572144
