testcase,top1,top10,top1 compile time,top10 end2end time
0,5.427000000000001e-05,2.118e-05,0.0012531280517578125,11.723039865493774
1,0.00019100999999999998,0.00013069,0.001237630844116211,11.228649854660034
2,3.974e-05,1.638e-05,0.0012476444244384766,14.568588256835938
3,0.00014762,0.00010803000000000001,0.001203775405883789,10.936603307723999
4,0.00038589,0.00022025999999999998,0.0012562274932861328,11.136128664016724
5,0.00024742,0.00016131,0.0012552738189697266,10.61553430557251
