testcase,top1,top50,top1 compile time,top50 end2end time
0,5.245e-05,2.125e-05,0.0012171268463134766,44.67212748527527
1,0.0001896,0.00013209999999999999,0.0012235641479492188,46.4282705783844
2,4.067e-05,1.6420000000000002e-05,0.0012733936309814453,55.102643728256226
3,0.00014381,9.389e-05,0.0012929439544677734,46.479039907455444
4,0.00038003,0.00021920000000000002,0.0012371540069580078,55.5808048248291
5,0.00024524999999999997,0.00016061000000000002,0.0012407302856445312,53.54959678649902
