testcase_,1_mean,1_min,1_max,2_mean,2_min,2_max,best_mean,best_min,best_max
0,3.2064e-05,2.7072e-05,3.936e-05,2.7637333333333337e-05,2.32e-05,3.392e-05,2.4821333333333332e-05,2.2048e-05,2.6624e-05
1,0.0003827733333333333,0.00036608,0.000403488,0.000356896,0.000343904,0.00037792,0.000317376,0.000287968,0.000339744
2,3.0709333333333334e-05,2.4448e-05,3.8208e-05,2.187733333333333e-05,1.9616e-05,2.5856e-05,1.8389333333333334e-05,1.8336e-05,1.8432e-05
3,0.0002329173333333333,0.000212768,0.000248608,0.000213344,0.00020528,0.000228448,0.000180928,0.000174144,0.000187232
4,0.0004708586666666667,0.000417408,0.000534912,0.00044145066666666666,0.000385568,0.000522464,0.000357856,0.000352608,0.000368128
5,0.00036324266666666664,0.000349184,0.000381504,0.0003085333333333333,0.000292704,0.000339488,0.00023960533333333331,0.00022256,0.000263168
