testcase_,1_mean,1_min,1_max,2_mean,2_min,2_max,best_mean,best_min,best_max
0,2.2058666666666666e-05,1.6128e-05,3.0528e-05,1.3642666666666666e-05,1.3504e-05,1.376e-05,1.2810666666666667e-05,1.1424e-05,1.3984e-05
1,0.00016820266666666667,0.0001584,0.000184256,0.000142496,0.0001352,0.000147456,0.00011898666666666666,0.00011232,0.000125824
2,1.8538666666666666e-05,1.28e-05,2.8864e-05,1.1775999999999999e-05,1.0624e-05,1.3728e-05,1.0933333333333333e-05,9.952e-06,1.2544e-05
3,0.00010981333333333332,9.7536e-05,0.000122496,0.00010346666666666667,9.5104e-05,0.000116192,7.978666666666667e-05,7.2352e-05,8.7008e-05
4,0.00023568000000000002,0.000207744,0.000261504,0.00023479466666666664,0.000207968,0.000259904,0.000172512,0.000155104,0.000206112
5,0.000167488,0.000136416,0.000192256,0.00013803733333333333,0.00012304,0.000160736,0.00010735999999999999,9.8656e-05,0.000112032
