testcase,1,2,3,4,5,10,20,best
0,2.58971e-05,1.25682e-05,9.91338e-06,9.75848e-06,9.75848e-06,,,9.75848e-06
1,0.000124705,0.000124705,0.000117237,0.000114214,0.000110279,0.000103354,,0.000102675
2,9.93612e-06,8.79671e-06,7.75544e-06,7.57546e-06,7.45732e-06,,,7.42791e-06
3,0.00010644,9.72493e-05,9.25984e-05,7.34713e-05,6.88369e-05,6.03013e-05,,6.03013e-05
4,0.000187434,0.000187434,0.000163001,0.000156204,0.000153618,0.000149361,,0.000149181
5,0.000125516,0.000125516,0.000123106,9.34094e-05,9.10996e-05,9.04611e-05,,9.04611e-05
6,9.65975e-05,9.65975e-05,6.18689e-05,5.92116e-05,5.85026e-05,5.57955e-05,,5.42723e-05
7,,0.000517839,0.000415604,0.000413873,0.000413873,0.000405996,,0.000348003
8,,,,0.00315634,0.00315634,0.00302396,0.00283611,0.00283611
