testcase,1,2,3,4,5,10,20,best
0,1.62071e-05,1.62071e-05,1.05915e-05,1.05825e-05,9.67629e-06,8.5657e-06,,8.5657e-06
1,0.00012665,0.00012665,0.000124799,0.000111724,0.000108363,0.000108363,,0.000107088
2,1.54778e-05,1.23778e-05,1.07768e-05,1.0105e-05,1.003e-05,9.4472e-06,,9.28847e-06
3,0.00010454,7.96843e-05,7.37075e-05,7.15597e-05,7.09862e-05,6.94668e-05,,6.82966e-05
4,,0.000159698,0.000131883,0.000131553,0.000131553,0.000128951,,0.000128951
5,0.000144131,0.000111952,0.000109217,9.62069e-05,8.71147e-05,8.20292e-05,,8.20292e-05
6,6.17443e-05,6.17443e-05,5.84002e-05,5.71067e-05,5.71067e-05,5.71067e-05,,5.71067e-05
7,,0.00069509,0.000497322,0.000462729,0.000426937,0.000386994,,0.000353082
8,,,,0.0037412,0.0037412,0.00296538,0.002881,0.00283706
