testcase,1,2,best
0,1.28e-05,1.1744e-05,1.1744e-05
1,0.000120096,0.00011488,0.000112736
2,9.984e-06,9.568e-06,9.536e-06
3,7.1904e-05,6.8544e-05,6.7104e-05
4,0.000149408,0.000148224,0.000146624
5,0.000111456,0.00010544,9.9968e-05
