testcase,1,2,best
0,5.9072e-05,4.9344e-05,2.8352e-05
1,0.000163008,0.000162848,0.000101024
2,0.000142368,0.000142368,0.000107904
3,3.3344e-05,2.3104e-05,1.9456e-05
4,0.00024496,0.000200256,0.000121504
5,3.8496e-05,3.8496e-05,2.6368e-05
6,0.000241472,0.000217312,0.000139456
7,4.7104e-05,3.8368e-05,2.7648e-05
8,0.000665248,0.000638912,0.000403648
9,0.000231872,0.000231136,0.000224512
10,6.9792e-05,6.8736e-05,6.7264e-05
