testcase,1,2,best
0,3.936e-05,3.392e-05,2.6624e-05
1,0.000403488,0.000343904,0.000287968
2,3.8208e-05,2.016e-05,1.84e-05
3,0.000248608,0.000228448,0.000174144
4,0.000534912,0.000522464,0.000368128
5,0.000381504,0.000292704,0.000263168
