testcase,top1,top10,top1 compile time,top10 end2end time
0,7.138999999999999e-05,3.6830000000000005e-05,0.0012934207916259766,11.536887407302856
1,0.00043712,0.00037769999999999997,0.0012660026550292969,12.482077598571777
2,5.3060000000000004e-05,2.8190000000000003e-05,0.0012645721435546875,11.67719030380249
3,0.00032979000000000005,0.00029123000000000007,0.0012743473052978516,11.5669105052948
4,0.00075491,0.00061763,0.001280069351196289,12.38783884048462
5,0.0005415,0.00046694,0.0012907981872558594,11.86695408821106
